"","GEOID","Tract","INDI_1_21n1_fam","INDI_1_21n1_sing_women","INDI_1_31n4","INDI_1_31n3","INDI_1_31n7","INDI_1_31n8","INDI_4_22n1","INDI_4_31n1","INDI_4_31n2","INDI_4_31n3","INDI_4_31n4","INDI_4_31n5","INDI_4_31n6","INDI_8_52n1","INDI_8_61n1","INDI_8_61n2_1","INDI_8_61n2_2","Disc_labor","Disc_sc_enroll","STEM_major","INDI_9_22n1","INDI_9_c1n1","inad_plum","inad_rooms","INDI_11_31n2","use_pub_trans","Earn_lessthan_35K_30p_house_cost","percent_of_renters"
"1","","","Current poverty levels as defined by USA, by sections of the population. {family}(des)","Current poverty levels as defined by USA, by sections of the population. {single women}(des)","Percent of people covered by at least one social protection benefit, by sections of the population (FOOD STAMPS) (des)","Percentage of population receiving TANF, by sections of the population","Percent of people with disabilities receiving disability cash benefit (Unemploy)","Unemploy below poverty level, receiving cash benefits","Percentage of 3, and 4 year children attending preschool programs, by section of population.Census 3 to 4 year olds enrolled in school (asc)","Percentage of adults with did not complete high school or high school equivalency, by section of population. {%s high school completeion}.Adults with less than high school (25 yeards old or higher)(desc)","Percentage of adults that complete high school or high school equivalency, by section of population.","Percentage of adults who have attending college, by section of population","Percentage of adults who have earned a 1 year or 2 year professional certificate or an Associates Degree, by section of population.","Unemployment rate, by section of population.","Employment rate of youth ages 15 - 21, by section of the population.Unemployment 16 to 19 years (asc)","Percentage of adults who have earned a Graduate degree or higher, by section of population","High school completion rate, by section of the population. Over 25 years that completed high school (asc)","High school completion rate, by section of the population. Population between 18 and 24 that completed highschool(asc)","Disconected participation labor force of the young","Disconected school enroll of the young","Percent of adults that studied in a STEM field","Ratio of manufacturing jobs to all jobs, by section of population (des)","Availability of high speed data services. (percentage of homes)(asc)","Inadequate Plumbing","Inadequate N of rooms","Ratio of available housing stock to population growth. (affordability). 35% or more of household income (des)","Use public transportation to go to work when they have a vehicle available","Earn less than 35k and spend more than 30% in housing cost","Percent of families that live in a rented place",""
"139","42003416000","Census Tract 4160, Allegheny County, Pennsylvania","10","44.8","10.6","44","0.0249158249158249","0.00882154882154882","0","94.8","0.433582089552239","0.211194029850746","0.102985074626866","0.138805970149254","0.0611940298507463","4.7","57.1","94.8","4.4","80.2260115606936","0.485549132947977","0.231292517006803","11.4","70.4","0","0","32.89","0.0186335403726708","20.5","0.198317307692308"
"140","42003417100","Census Tract 4171, Allegheny County, Pennsylvania","5.7","28.9","8.6","33","0.0220673635307782","0","41.2","94.9","0.357687420584498","0.177890724269377","0.182337992376112","0.141041931385006","0.0895806861499365","4","61.3","94.9","0","56.1130434782609","0.583850931677019","0.175879396984925","17.3","81.4","0","0","34.08","0.0387359836901121","15.9","0.227472527472527"
"141","42003417200","Census Tract 4172, Allegheny County, Pennsylvania","5.8","8.6","22.2","19","0.0437556973564266","0.0597082953509572","72.5","93.9","0.460285132382892","0.210794297352342","0.0835030549898167","0.109979633401222","0.0743380855397149","8.3","62.4","93.9","0","79.1234782608696","0.426086956521739","0.08","14.6","65.1","0","0","24.4","0.0396341463414634","24.5","0.497702909647779"
"142","42003418000","Census Tract 4180, Allegheny County, Pennsylvania","4.2","20.7","6.2","21","0.0170157068062827","0.00608638743455497","55.6","96.3","0.313863476425053","0.170302603800141","0.0985221674876847","0.268121041520056","0.111893033075299","9","58.2","96.3","47.5","63.4285714285714","0.781512605042017","0.290155440414508","16.4","73.8","0","0.0036319612590799","30.16","0.0672371638141809","15.7","0.152542372881356"
"143","42003419000","Census Tract 4190, Allegheny County, Pennsylvania","5.4","32.5","9.3","41","0.00296406076324565","0.00370507595405706","50.7","92.9","0.34514998052201","0.190105181145306","0.0977795091546552","0.176470588235294","0.119205298013245","4.5","51.4","92.9","9.2","50.775","0.643939393939394","0.143034825870647","12.9","73","0","0.0168895144264602","24.32","0.0344827586206897","14.2","0.285010555946517"
"144","42003420000","Census Tract 4200, Allegheny County, Pennsylvania","9.7","38.9","21.1","35","0.00696594427244582","0.0110681114551084","36.4","89.5","0.237147595356551","0.190713101160862","0.0804311774461028","0.179933665008292","0.206467661691542","4.3","64.2","89.5","0","86.3851063829787","0.585106382978723","0.296660117878193","8.7","74","0","0.0167664670658683","23.5","0.0750636132315522","23.9","0.582035928143713"
"145","42003421100","Census Tract 4211, Allegheny County, Pennsylvania","1.5","0","5.2","18","0.00923411189570885","0.014394350896252","61.7","95.9","0.123851851851852","0.127111111111111","0.0764444444444444","0.276740740740741","0.355259259259259","5.3","54.5","95.9","29.9","31.3405555555556","0.780555555555556","0.326367274344153","9.6","83.5","0","0","52.13","0.037883008356546","17.3","0.290222452146922"
"146","42003421200","Census Tract 4212, Allegheny County, Pennsylvania","2.8","26.9","4.5","35","0.0115721140276602","0.0100479819362122","59.6","97.3","0.191167192429022","0.141640378548896","0.0678233438485804","0.252365930599369","0.32018927444795","2.4","64.7","97.3","30.9","46.7498734177215","0.812658227848101","0.307692307692308","11.3","89.4","0.00640279394644936","0","52.29","0.0185097294731846","10.9","0.0832363213038417"
"147","42003422000","Census Tract 4220, Allegheny County, Pennsylvania","0.4","0","1.1","7","0.0020125786163522","0","84.6","99","0.0317730496453901","0.0902127659574468","0.0411347517730496","0.303262411347518","0.523404255319149","4.9","57.4","99","28.1","16.0335537190083","0.814876033057851","0.232227488151659","7.4","92.7","0","0.00749063670411985","50","0.00696864111498258","5.3","0.0599250936329588"
"148","42003423000","Census Tract 4230, Allegheny County, Pennsylvania","3.2","5.2","0.7","23","0","0.00704160951074531","71.7","96.6","0.141882008776207","0.116528522671867","0.0497318381277426","0.3022915650902","0.355436372501219","7","65.6","96.6","3.1","72.5376712328767","0.60958904109589","0.225848563968668","4.7","86.8","0","0.0197005516154452","22.3","0.0616224648985959","15.1","0.442868400315209"
"149","42003424000","Census Tract 4240, Allegheny County, Pennsylvania","15.5","22.5","25.1","126","0.0802640722724114","0.012369701181376","38.6","88.2","0.406543967280164","0.160327198364008","0.116564417177914","0.158691206543967","0.040081799591002","13.3","58.2","88.2","23.3","67.5938864628821","0.552401746724891","0.16370808678501","10.5","70.3","0","0.00704676489429853","45.92","0.102981029810298","29.3","0.57014734144779"
"150","42003425000","Census Tract 4250, Allegheny County, Pennsylvania","6.1","11.1","20.6","50","0.0192170818505338","0.00177935943060498","58.1","91.9","0.364805142627561","0.213338690237043","0.118923262354359","0.159100040176778","0.0630775411811973","4.5","65.6","91.9","17.9","71.3244648318043","0.409785932721713","0.221297836938436","9.9","72.6","0.00471698113207547","0","33.77","0.0573099415204678","28.2","0.373989218328841"
"151","42003426300","Census Tract 4263, Allegheny County, Pennsylvania","0.8","0","0.7","15","0.00976484655241132","0.0199282582702272","37.7","96.8","0.276701119724376","0.134151593453919","0.0915159345391904","0.271102497846684","0.194659776055125","5.4","63","96.8","5.1","80.5424050632911","0.753164556962025","0.261690647482014","6","88.4","0","0.0052652895909275","38.53","0.0546579580611894","7.1","0.0510328068043742"
"152","42003426400","Census Tract 4264, Allegheny County, Pennsylvania","1.3","0","6.9","14","0.0177644165072424","0.0156053566548237","100","96.4","0.331159205455084","0.166024310702639","0.161280758968278","0.173436110287578","0.132226504595316","6.4","67.9","96.4","6.2","84.0780979827089","0.512968299711816","0.321281840591619","7.4","80.8","0","0.0064420218037661","23.74","0.00793650793650794","15.2","0.217046580773043"
"153","42003426700","Census Tract 4267, Allegheny County, Pennsylvania","1.7","12.9","4.7","9","0.00203045685279188","0.00791878172588832","28.1","86.6","0.272379912663755","0.219978165938865","0.0818777292576419","0.178493449781659","0.112991266375546","5.2","61.7","86.6","0","67.816","0.64","0.217081850533808","5.3","80.7","0","0","27.11","0.00859845227858985","17.4","0.305507745266781"
"154","42003426800","Census Tract 4268, Allegheny County, Pennsylvania","2.6","0","0.5","45","0.00085726532361766","0.00964423489069867","63","95.4","0.297101449275362","0.161991584852735","0.111266947171576","0.239364188873305","0.144226273959794","3.6","63.8","95.4","4.2","58.2","0.856223175965665","0.337149398969662","7.9","86.4","0","0","34.44","0.0124599501601994","10.9","0.0613879003558719"
"155","42003427000","Census Tract 4270, Allegheny County, Pennsylvania","18.5","38.1","25.4","144","0.0293075684380032","0.00499194847020934","29.5","91.3","0.345512593118127","0.28059595601277","0.106065980844271","0.138346931536006","0.0429230223483505","4.6","68.7","91.3","12.9","86.4612903225807","0.474193548387097","0.181318681318681","6.8","69.3","0.00360824742268041","0.00670103092783505","36.48","0.096","29.3","0.58659793814433"
"156","42003427100","Census Tract 4271, Allegheny County, Pennsylvania","3.7","21.6","0","55","0","0.00571975334892622","100","95.4","0.349214026602177","0.140507859733978","0.118984280532044","0.220314389359129","0.124788391777509","5.5","61.1","95.4","12.1","52.2806873977087","0.723404255319149","0.24950884086444","13.8","83.4","0","0","100","0.0228951255539143","10.1","0.00951086956521739"
"157","42003427200","Census Tract 4272, Allegheny County, Pennsylvania","7.7","17.6","6.4","101","0.032025819265144","0.0139026812313803","50.6","94.9","0.328382392654604","0.168241965973535","0.131514987847691","0.162570888468809","0.157980016203079","9.1","61.7","94.9","4.4","58.3597222222222","0.533333333333333","0.271942446043165","8.2","79","0","0.0167800453514739","24.35","0.043180846515605","15.8","0.277097505668934"
"158","42003428100","Census Tract 4281, Allegheny County, Pennsylvania","6.5","4","10.4","21","0.000965250965250965","0.092953667953668","0","93.5","0.388528138528139","0.206709956709957","0.152597402597403","0.16017316017316","0.0270562770562771","5.8","59.8","93.5","9.4","75.0017857142857","0.464285714285714","0.092485549132948","10.5","62.2","0","0","38.94","0.0429752066115702","24.2","0.255905511811024"
"159","42003428200","Census Tract 4282, Allegheny County, Pennsylvania","0.8","0","3.7","4","0.00447177193963108","0","0","93.5","0.389206349206349","0.115555555555556","0.144126984126984","0.19047619047619","0.0958730158730159","4","67.2","93.5","0","66.8168224299066","0.696261682242991","0.2734375","10.5","77.8","0","0","12.26","0.020924149956408","10.9","0.12882787750792"
"160","42003429100","Census Tract 4291, Allegheny County, Pennsylvania","4.8","9.9","4.8","32","0.0275768535262206","0.0226039783001808",,"96.1","0.233249370277078","0.177833753148615","0.11536523929471","0.282619647355164","0.152141057934509","5.4","65.1","96.1","5.5","61.24375","0.59765625","0.219745222929936","8.8","74.7","0","0.0201401050788091","43.46","0.0465648854961832","20.7","0.397548161120841"
"161","42003429201","Census Tract 4292.01, Allegheny County, Pennsylvania","2.2","22.8","1.1","27","0","0.0035542490646713","65.9","93","0.199591479428071","0.144733002626204","0.0539830755763058","0.3163116428363","0.215056901079662","2.4","62.1","93","11.2","44.371186440678","0.748587570621469","0.295005202913632","8.9","93.6","0","0.0188784008883953","28.11","0.0814645308924485","10.4","0.224319822320933"
"162","42003429202","Census Tract 4292.02, Allegheny County, Pennsylvania","2.5","25.9","2.1","30","0.00312322544009086","0","84.6","97.8","0.16840490797546","0.162269938650307","0.129754601226994","0.315644171779141","0.201840490797546","2.9","65.2","97.8","0","75.6138972809668","0.664652567975831","0.321467098166127","12.8","90.5","0","0.00536768652710682","30.3","0.0309082263433191","13.2","0.0644122383252818"
"163","42003429300","Census Tract 4293, Allegheny County, Pennsylvania","0","0","2.4","0","0.00562040639861652","0.0216169476869866","40.8","93.5","0.311288483466363","0.153021664766249","0.0506271379703535","0.240592930444698","0.179247434435576","4.2","59.8","93.5","0","75.095020746888","0.5850622406639","0.237431557989049","9.2","75.7","0","0","44.67","0.0149615851192883","14","0.16"
"164","42003429400","Census Tract 4294, Allegheny County, Pennsylvania","3.8","4.8","9.7","47","0.00708616780045352","0.0124149659863946","21.6","96","0.285936044706613","0.154299906861223","0.128841974542068","0.242781744799752","0.147780192486805","3.6","70.4","96","6.8","74.9196721311475","0.614754098360656","0.243956043956044","7.9","86.2","0.00966183574879227","0.00375738056897477","28.62","0.0173837461973055","8.3","0.163714439076758"
"165","42003429500","Census Tract 4295, Allegheny County, Pennsylvania","1.8","0","6.5","17","0.00953678474114441","0.014850136239782","100","91.3","0.151673944687045","0.190101892285298","0.0902474526928675","0.298981077147016","0.181950509461426","4.2","61.9","91.3","0","78.1665338645418","0.49800796812749","0.286602600339175","3.2","75.5","0","0","34.92","0.0871470301850049","21.4","0.439859525899912"
"166","42003429600","Census Tract 4296, Allegheny County, Pennsylvania","2.6","9.7","4.2","18","0.00770712909441233","0.0107899807321773","42.4","94.5","0.227217496962333","0.119886593762657","0.106115836371","0.348319157553665","0.143782908059943","3.3","70.3","94.5","28.6","70.0239436619718","0.408450704225352","0.309270516717325","5.5","86.5","0","0","32.71","0.0756853396901073","17.9","0.353896103896104"
"167","42003429700","Census Tract 4297, Allegheny County, Pennsylvania","1.8","15.2","10.5","12","0.00146198830409357","0","68.6","98.2","0.38136511375948","0.164680390032503","0.09534127843987","0.233477789815818","0.107258938244854","3.4","60.3","98.2","20.5","54.8240663900415","0.788381742738589","0.181021897810219","7.8","82","0","0.0056390977443609","64.66","0.0875656742556918","18.7","0.125"
"168","42003430100","Census Tract 4301, Allegheny County, Pennsylvania","6.4","9.8","7.1","30","0.017724413950829","0.01789594053745","36.9","92.9","0.279899812147777","0.14902943018159","0.144646211646838","0.268002504696306","0.08703819661866","4.3","74.7","92.9","10.9","88.5538461538462","0.637362637362637","0.166405023547881","9.3","80.4","0.00521920668058455","0","32.92","0.101801096319499","20.4","0.253653444676409"
"169","42003430200","Census Tract 4302, Allegheny County, Pennsylvania","1","6.4","13.1","11","0.00589022757697456","0","30.2","94.4","0.355521936459909","0.145234493192133","0.158245083207262","0.184871406959153","0.100151285930408","4.2","72.1","94.4","18.6","63.7754901960784","0.576470588235294","0.358923230309073","4.8","76.2","0","0","26.87","0.0696101829753381","18.9","0.331916902738432"
"170","42003431100","Census Tract 4311, Allegheny County, Pennsylvania","9","35.6","17.9","69","0.0608916274012323","0.0100398695179413","50","96.7","0.252321356479612","0.258780783205491","0.0791279773920065","0.257973354864756","0.119095680258377","5.5","72.8","96.7","20.3","67.2459283387622","0.498371335504886","0.120388349514563","11.8","77.2","0.00642523364485981","0.0134345794392523","35.43","0.203350664355864","25.1","0.558411214953271"
"171","42003431400","Census Tract 4314, Allegheny County, Pennsylvania","8.9","43.3","22.2","39","0.0364520048602673","0","46","93.1","0.278154681139756","0.150610583446404","0.158073270013569","0.253731343283582","0.0909090909090909","4.8","64.9","93.1","3.9","73.2744186046512","0.761627906976744","0.177330895795247","9.7","75.7","0.0131578947368421","0","46.54","0.0949948927477017","27.5","0.532388663967611"
"172","42003431500","Census Tract 4315, Allegheny County, Pennsylvania","13.9","25.4","20.9","87","0.0340909090909091","0.00833333333333333","0","90.1","0.307779030439684","0.154829011649756","0.124013528748591","0.214956783164224","0.0992108229988726","3.2","71.3","90.1","16.8","77.3765432098765","0.584362139917695","0.214670981661273","5.9","77.7","0","0.00694444444444444","39.18","0.162816281628163","31","0.758101851851852"
"173","42003432300","Census Tract 4323, Allegheny County, Pennsylvania","2.7","10.5","7.5","13","0.0241286863270777","0.0202680965147453","42.3","94","0.386539606908874","0.159023228111971","0.160214413341275","0.18106015485408","0.0530077427039905","1.7","62.6","94","3.8","58.8891891891892","0.846846846846847","0.334975369458128","3.2","62.2","0","0","33.99","0.126159554730983","32.9","0.508417508417508"
"174","42003432400","Census Tract 4324, Allegheny County, Pennsylvania","3.3","0","9.6","17","0.017281644091546","0.00901447921531994","31.1","96.7","0.32578313253012","0.173975903614458","0.119518072289157","0.253012048192771","0.0944578313253012","5.8","70.5","96.7","0","85.4881720430108","0.774193548387097","0.171794871794872","5.2","70.5","0","0","34.94","0.0952380952380952","29","0.467972871137905"
"175","42003434000","Census Tract 4340, Allegheny County, Pennsylvania","1.3","7.7","5.5","7","0.00808080808080808","0.0112457912457912","78.6","98.1","0.140074906367041","0.134082397003745","0.049438202247191","0.358052434456929","0.298876404494382","2.5","69.8","98.1","15.8","62.1033333333333","0.788888888888889","0.212525667351129","8.4","90.1","0","0","28.67","0.0417536534446764","9.4","0.210526315789474"
"176","42003435000","Census Tract 4350, Allegheny County, Pennsylvania","4.3","22.1","5.7","23","0.0124069478908189","0.0240198511166253","51.7","93.4","0.256666666666667","0.213333333333333","0.116111111111111","0.220555555555556","0.127222222222222","4.6","68","93.4","22.4","55.3128099173554","0.644628099173554","0.267267267267267","6.8","86","0","0","21.23","0.04921875","17.2","0.393183707398171"
"177","42003437000","Census Tract 4370, Allegheny County, Pennsylvania","0.9","0","2.5","16","0.0323694432455762","0","55.1","95.2","0.180232558139535","0.101395348837209","0.0665116279069767","0.303720930232558","0.3","3.6","72.8","95.2","25.7","60.5805232558139","0.886627906976744","0.235042735042735","6.8","92.6","0","0.00495049504950495","10.59","0.0126623376623377","6","0.288928892889289"
"178","42003439000","Census Tract 4390, Allegheny County, Pennsylvania","5.1","43.8","1.1","20","0.00735294117647059","0.0153492647058824","77.8","97","0.200832466181061","0.126951092611863","0.0520291363163371","0.311134235171696","0.278876170655567","2.9","62.2","97","26.6","35.5834482758621","0.8","0.266781411359725","6.1","91.3","0","0","29.63","0.0223752151462995","11.5","0.0762081784386617"
"179","42003445500","Census Tract 4455, Allegheny County, Pennsylvania","4.4","16.9","3.6","43","0.0122394971882236","0.00258021832616606","65.6","97.9","0.131762973868237","0.173721015826279","0.0342289289657711","0.33271991166728","0.306956201693044","3.4","62.4","97.9","23.5","53.0971751412429","0.700564971751412","0.229866666666667","9.8","80.1","0","0.0120551090700344","23.69","0.0534665099882491","18.1","0.377726750861079"
"180","42003446000","Census Tract 4460, Allegheny County, Pennsylvania","3.3","20","0","19","0.00990799716914367","0","50","98.5","0.0482388973966309","0.0650842266462481","0.060490045941807","0.398928024502297","0.411944869831547","4.2","56.9","98.5","0","35.2444444444444","0.888888888888889","0.217657342657343","11.8","94.8","0","0","30.19","0.0221238938053097","9.8","0.0772471910112359"
"181","42003447000","Census Tract 4470, Allegheny County, Pennsylvania","1.9","0","4.3","9","0.0103092783505155","0.0396510705789056","84.1","97.1","0.220522052205221","0.166516651665167","0.072007200720072","0.252025202520252","0.26012601260126","2.5","64.4","97.1","26.3","38.4049079754601","0.828220858895706","0.221297836938436","7","90.2","0","0","35.94","0.0153417015341702","9.5","0.120200333889816"
"182","42003448000","Census Tract 4480, Allegheny County, Pennsylvania","15.9","15.2","15.5","47","0.019019019019019","0.0211211211211211","15.6","87.9","0.291806958473625","0.214365881032548","0.0572390572390572","0.207631874298541","0.107744107744108","3.2","60.6","87.9","40","37.3147826086957","0.791304347826087","0.209459459459459","8.4","73.6","0","0.0392156862745098","24.04","0.0348432055749129","19.4","0.35650623885918"
"183","42003449000","Census Tract 4490, Allegheny County, Pennsylvania","4.3","14.7","7","32","0.00986842105263158","0","57.1","94.1","0.33740701381509","0.191817215727949","0.120085015940489","0.188629117959617","0.103081827842721","3.4","67.2","94.1","21","68.9424908424909","0.750915750915751","0.340495867768595","9.7","79.9","0","0.00595238095238095","34.44","0.0182481751824818","9.3","0.149801587301587"
"184","42003450700","Census Tract 4507, Allegheny County, Pennsylvania","1.1","3.3","15","9","0.0342191481616309","0.00880961048416454","25","96.6","0.298310671611042","0.213432220848785","0.128141738772147","0.225381128965801","0.100947672023074","7.4","62.7","96.6","0","75.503313253012","0.58433734939759","0.177653631284916","6","73.7","0.00494437577255871","0.00432632880098887","45.61","0.0466998754669988","34.2","0.445611866501854"
"185","42003450800","Census Tract 4508, Allegheny County, Pennsylvania","8.6","20.9","18.1","51","0.0239693192713327","0.0220038350910834","0","85.5","0.390894819466248","0.155939298796442","0.0968079539508111","0.162742019884877","0.0481423338566196","9.5","58.7","85.5","0","70.3504761904762","0.571428571428571","0.151300236406619","8","64.4","0","0","30.83","0.00911350455675228","20.2","0.580672268907563"
"186","42003451101","Census Tract 4511.01, Allegheny County, Pennsylvania","5","33.3","3.9","48","0.0123613312202853","0.0013946117274168","100","97.4","0.202221371122175","0.147836078130984","0.102259670624282","0.3289927230946","0.192263500574493","2.3","67.1","97.4","17.2","58.7813186813187","0.833594976452119","0.287348586810229","8.7","93.4","0","0","11.81","0.0102249488752556","6.5","0.160866710439921"
"187","42003451102","Census Tract 4511.02, Allegheny County, Pennsylvania","7.4","62.4","5.6","83","0.0244881573665195","0.00176635889201124","60.3","91.4","0.20695102685624","0.140916271721959","0.0830963665086888","0.32259083728278","0.160821484992101","7.8","56.1","91.4","2.1","50.7441256090958","0.883595018949648","0.260869565217391","6.6","83.8","0","0.0184630738522954","43.69","0.0545206724216265","20.7","0.37624750499002"
"188","42003451104","Census Tract 4511.04, Allegheny County, Pennsylvania","1.3","0","1.6","14","0.0133574007220217","0.00451263537906137","65.8","98.1","0.180834001603849","0.155172413793103","0.0793905372894948","0.345228548516439","0.220128307939054","5.2","69.5","98.1","19.1","63.8345132743363","0.766961651917404","0.27936297279363","16.8","92","0.0280811232449298","0","78.95","0.0204759269507471","6.4","0.0811232449297972"
"189","42003451105","Census Tract 4511.05, Allegheny County, Pennsylvania","17.7","0","6.5","195","0.0322808671065033","0.00527803958529689","79.3","89.6","0.176386913229019","0.163869132290185","0.087624466571835","0.314366998577525","0.153627311522048","8.2","74.1","89.6","9.6","90.70875","0.65625","0.412493268712978","10","80.9","0","0.0630424851530379","28.17","0.0678860358775941","25.2","0.577889447236181"
"190","42003451300","Census Tract 4513, Allegheny County, Pennsylvania","1.3","0","1.2","27","0.0102564102564103","0","66.5","97.4","0.240200810967368","0.133616528287314","0.0847653987256227","0.318015060822553","0.197528480401622","2.1","70.1","97.4","9","76.5","0.648097826086957","0.362259970457903","14.7","90","0","0.0117173196631271","27.27","0.02133062468258","7.2","0.0688392530208715"
"191","42003452000","Census Tract 4520, Allegheny County, Pennsylvania","4.9","28","9","70","0.0165154687136543","0","57.7","95.9","0.350635593220339","0.122881355932203","0.0974576271186441","0.242055084745763","0.145656779661017","5.5","65.9","95.9","39.1","62.6254261363636","0.803977272727273","0.258385093167702","10.6","82.8","0.0143884892086331","0.00584532374100719","29.67","0","11.1","0.1875"
"192","42003453003","Census Tract 4530.03, Allegheny County, Pennsylvania","3.4","0","5.6","18","0","0.0204842931937173","63.3","95.6","0.353454545454545","0.187636363636364","0.122909090909091","0.195636363636364","0.096","3.9","60.9","95.6","22.7","62.1","0.758169934640523","0.2903981264637","10.6","78.4","0","0","81.44","0.0701149425287356","19.7","0.133774834437086"
"193","42003453004","Census Tract 4530.04, Allegheny County, Pennsylvania","6.3","23.3","9","112","0.0383961943594971","0.00322799864084268","46.6","96.2","0.220387243735763","0.184700075930144","0.134396355353075","0.314160971905847","0.108010630220197","2.5","72.4","96.2","10.4","58.0991266375546","0.586608442503639","0.253086419753086","13.9","87.8","0","0.0209702660406886","20.84","0.00632911392405063","10.1","0.355868544600939"
"194","42003455000","Census Tract 4550, Allegheny County, Pennsylvania","4","0","4.5","17","0.0178156467854376","0.00859798605731991","59.1","96.7","0.429078014184397","0.191489361702128","0.0939716312056738","0.182624113475177","0.0700354609929078","2.7","62.6","96.7","11.5","76.4","0.427027027027027","0.208469055374593","11","79.9","0.00307219662058372","0.0168970814132104","31.58","0.041343669250646","12.1","0.181259600614439"
"195","42003456001","Census Tract 4560.01, Allegheny County, Pennsylvania","4.9","0","1.8","46","0.011301494713817","0.0209624498724025","56.1","98.4","0.297726297726298","0.145002145002145","0.0789360789360789","0.295581295581296","0.166881166881167","2.3","68.1","98.4","12.3","50.9725571725572","0.727650727650728","0.261050875729775","7.8","89.4","0","0","40.91","0.0216524216524217","13.7","0.102803738317757"
"196","42003456003","Census Tract 4560.03, Allegheny County, Pennsylvania","3.1","19.3","6.2","56","0.00808574652124859","0","61.9","93.2","0.230394234845273","0.116574819838915","0.0351844001695634","0.315811784654515","0.233785502331496","3.4","69.5","93.2","4.6","57.6328804347826","0.633152173913043","0.34541652143604","8","89.1","0","0.000760745530620008","32.97","0.0271722902358913","9.7","0.165081780144542"
"197","42003456004","Census Tract 4560.04, Allegheny County, Pennsylvania","3.5","5.6","2","40","0.000253807106598985","0.0100253807106599","17.8","94.7","0.268445412469371","0.148107813776205","0.0767764769942826","0.289681459297577","0.163626463381432","5.1","62.9","94.7","0","71.4433846153846","0.661538461538462","0.268070574843483","6.6","77.3","0","0","47.19","0.03601108033241","19.8","0.366071428571429"
"198","42003457100","Census Tract 4571, Allegheny County, Pennsylvania","13.8","26.5","13.3","52","0.0250189537528431","0.00606520090978014","72.7","90.1","0.335360556038228","0.23110338835795","0.0781928757602085","0.198088618592528","0.0582102519548219","7.7","63.2","90.1","16.5","85.8638743455497","0.816753926701571","0.24","8.4","70.1","0.0184210526315789","0.0171052631578947","17.13","0.0778210116731518","22.1","0.538157894736842"
"199","42003457200","Census Tract 4572, Allegheny County, Pennsylvania","6.6","8.1","10.1","61","0.0125578321216127","0.0154659616655651","56.3","93.9","0.327398255813953","0.191497093023256","0.12718023255814","0.203488372093023","0.0893895348837209","5.9","60.4","93.9","3.8","60.1049382716049","0.595679012345679","0.232748538011696","5.5","74.2","0","0","32.03","0.0660324566312255","23.6","0.365384615384615"
"200","42003458000","Census Tract 4580, Allegheny County, Pennsylvania","3.2","0","5.3","72","0.00529022777369581","0.014695077149155","100","97.1","0.244736425518442","0.162893778692417","0.103371853728035","0.294443564983378","0.165426626563242","5","60.9","97.1","0","54.6358361774744","0.638225255972696","0.266123778501629","7.9","83.1","0.00903774587985114","0.00691121743753323","34.65","0.0924455825864277","12.6","0.198298777246146"
"201","42003459101","Census Tract 4591.01, Allegheny County, Pennsylvania","9.5","39","3.5","51","0.00845665961945032","0.0285412262156448","35.4","89.7","0.327731092436975","0.133613445378151","0.0899159663865546","0.226050420168067","0.119327731092437","7.9","56","89.7","5.1","59.2339055793991","0.742489270386266","0.245614035087719","15.1","78.2","0","0","15.56","0.036734693877551","9.2","0.159590043923865"
"202","42003459102","Census Tract 4591.02, Allegheny County, Pennsylvania","2.2","0","3.8","37","0.0246961219371021","0","35.6","91.5","0.245290916701549","0.123901213897028","0.054416073670992","0.333193804939305","0.158015906236919","0.6","62.6","91.5","27.9","46.1873015873016","0.755102040816326","0.302886516409648","11.4","93.7","0","0.0128307939053729","13.65","0.032215647600263","9","0.218123496391339"
"203","42003459201","Census Tract 4592.01, Allegheny County, Pennsylvania","2","6.3","3.4","30","0.0159007174713981","0","48.1","97.2","0.267322404371585","0.122404371584699","0.0775956284153005","0.343606557377049","0.161530054644809","3.5","68.1","97.2","5.7","63.2617792421746","0.520593080724876","0.324410707151418","7.5","82.5","0","0.00983491394450299","25","0.0533459595959596","17.1","0.344221988057605"
"204","42003459202","Census Tract 4592.02, Allegheny County, Pennsylvania","14","16.7","2.2","18","0.00749625187406297","0.0203898050974513","100","97.5","0.224270353302611","0.113671274961598","0.0937019969278034","0.391705069124424","0.152073732718894","1.9","83.1","97.5","0","75","0.875","0.152912621359223","6.5","84.7","0","0.00204081632653061","21.25","0.0333988212180747","13.9","0.163265306122449"
"205","42003460001","Census Tract 4600.01, Allegheny County, Pennsylvania","2.7","0","5","38","0.00973539690464304","0.00793809286070894","45.7","94.5","0.363760590325225","0.144301721781908","0.0871822902432359","0.228204427439191","0.121071330964744","3.1","62.3","94.5","6.6","88.0660377358491","0.671159029649596","0.229768786127168","5.3","79.7","0","0","58.06","0.0381268130957315","12.4","0.11905928466438"
"206","42003460002","Census Tract 4600.02, Allegheny County, Pennsylvania","1.8","16.4","4.1","17","0.00503597122302158","0","30.6","94.8","0.326672104404568","0.166802610114193","0.120717781402936","0.226753670473083","0.106851549755302","3.2","64.6","94.8","8.5","77.959891598916","0.626016260162602","0.190528634361233","10.8","82.2","0","0.0112280701754386","53.03","0.0203452527743527","19.5","0.28"
